transaction_id,order_id,merchant_id,terminal_id,channel,payment_mode,card_network,issuer_bank,amount,currency,txn_initiated_at,auth_status,ledger_status,settlement_status,current_status,failure_stage,failure_reason_code,failure_reason_desc,retry_count,trace_id
TXN2026M0000117,ORDM0000117,MRC32849,TID29921,POS,UPI,VISA,SBI,6843.55,INR,2026-02-03T20:08:29,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,0,TRACE966416
TXN2026M0000118,ORDM0000118,MRC58949,TID26382,POS,UPI,,ICICI,580.39,INR,2026-02-02T14:14:25,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,1,TRACE711833
TXN2026M0000119,ORDM0000119,MRC93405,TID50676,POS,UPI,VISA,SBI,2284.71,INR,2026-02-03T06:39:04,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE435046
TXN2026M0000120,ORDM0000120,MRC38266,TID72522,POS,UPI,MASTERCARD,SBI,7990.83,INR,2026-02-02T15:37:36,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE935915
TXN2026M0000121,ORDM0000121,MRC23478,TID34840,ONLINE,UPI,RUPAY,KOTAK,8836.61,INR,2026-02-03T13:12:40,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE327704
TXN2026M0000122,ORDM0000122,MRC96733,TID77479,POS,UPI,VISA,AXIS,17178.4,INR,2026-02-01T20:59:34,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,1,TRACE492967
TXN2026M0000123,ORDM0000123,MRC43471,TID88533,ONLINE,UPI,VISA,AXIS,5391.99,INR,2026-02-03T11:06:07,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE572888
TXN2026M0000124,ORDM0000124,MRC44009,TID85686,ONLINE,CARD,RUPAY,HDFC,16471.06,INR,2026-02-03T14:45:20,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE394541
TXN2026M0000125,ORDM0000125,MRC24358,TID54453,ONLINE,WALLET,VISA,AXIS,17794.51,INR,2026-02-02T03:50:40,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE776291
TXN2026M0000126,ORDM0000126,MRC32054,TID90442,POS,CARD,,SBI,18236.56,INR,2026-02-03T16:15:09,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE874358
TXN2026M0000127,ORDM0000127,MRC94303,TID97060,ONLINE,CARD,,ICICI,18705.42,INR,2026-02-03T00:19:15,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE292626
TXN2026M0000128,ORDM0000128,MRC49545,TID46457,POS,WALLET,VISA,KOTAK,14456.26,INR,2026-02-01T11:49:08,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE463374
TXN2026M0000129,ORDM0000129,MRC80578,TID62378,POS,WALLET,,SBI,12316.34,INR,2026-02-03T23:22:53,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE889019
TXN2026M0000130,ORDM0000130,MRC23851,TID79655,ONLINE,WALLET,,ICICI,18764.02,INR,2026-02-02T10:02:35,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE430167
TXN2026M0000131,ORDM0000131,MRC65139,TID99869,ONLINE,CARD,RUPAY,KOTAK,4953.56,INR,2026-02-03T08:29:10,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE996141
TXN2026M0000132,ORDM0000132,MRC21802,TID90453,POS,UPI,,AXIS,11443.72,INR,2026-02-03T22:41:01,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE283786
TXN2026M0000133,ORDM0000133,MRC41581,TID16027,ONLINE,UPI,,HDFC,4070.9,INR,2026-02-02T22:39:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE790636
TXN2026M0000134,ORDM0000134,MRC95884,TID20331,POS,WALLET,MASTERCARD,ICICI,11033.99,INR,2026-02-02T12:29:55,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,0,TRACE463758
TXN2026M0000135,ORDM0000135,MRC73731,TID71146,POS,CARD,,ICICI,9067.63,INR,2026-02-03T15:58:27,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE108200
TXN2026M0000136,ORDM0000136,MRC32673,TID56546,ONLINE,CARD,RUPAY,KOTAK,9923.39,INR,2026-02-02T15:14:09,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE746932
TXN2026M0000137,ORDM0000137,MRC80993,TID74825,POS,WALLET,RUPAY,ICICI,4733.16,INR,2026-02-03T23:40:31,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE993995
TXN2026M0000138,ORDM0000138,MRC32263,TID16036,ONLINE,WALLET,RUPAY,HDFC,17091.88,INR,2026-02-02T09:04:20,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE768309
TXN2026M0000139,ORDM0000139,MRC88560,TID76624,ONLINE,WALLET,RUPAY,ICICI,12093.22,INR,2026-02-01T21:39:36,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE976883
TXN2026M0000140,ORDM0000140,MRC86535,TID86760,POS,WALLET,VISA,AXIS,11249.28,INR,2026-02-02T15:22:43,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,1,TRACE607411
TXN2026M0000141,ORDM0000141,MRC15938,TID61016,ONLINE,WALLET,VISA,AXIS,8987.29,INR,2026-02-01T12:30:57,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,1,TRACE240488
TXN2026M0000142,ORDM0000142,MRC97829,TID65904,POS,CARD,MASTERCARD,SBI,14472.56,INR,2026-02-03T08:24:30,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE279870
TXN2026M0000143,ORDM0000143,MRC84825,TID93496,POS,UPI,MASTERCARD,HDFC,5590.55,INR,2026-02-03T13:07:14,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE704374
TXN2026M0000144,ORDM0000144,MRC89938,TID43325,POS,WALLET,VISA,SBI,1940.2,INR,2026-02-04T14:34:42,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE952214
TXN2026M0000145,ORDM0000145,MRC23036,TID44273,ONLINE,WALLET,MASTERCARD,HDFC,11981.51,INR,2026-02-03T10:41:35,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE286978
TXN2026M0000146,ORDM0000146,MRC88222,TID36527,ONLINE,CARD,VISA,HDFC,11573.46,INR,2026-02-03T23:51:11,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE671639
TXN2026M0000147,ORDM0000147,MRC86357,TID65396,ONLINE,WALLET,,SBI,6297.07,INR,2026-02-02T23:55:41,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE323493
TXN2026M0000148,ORDM0000148,MRC25788,TID71473,ONLINE,WALLET,MASTERCARD,ICICI,7729.58,INR,2026-02-04T12:50:07,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,2,TRACE892597
TXN2026M0000149,ORDM0000149,MRC98006,TID31448,ONLINE,CARD,RUPAY,SBI,9459.9,INR,2026-02-01T11:03:26,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE852187
TXN2026M0000150,ORDM0000150,MRC76355,TID44865,POS,WALLET,MASTERCARD,KOTAK,19782.96,INR,2026-02-03T19:37:05,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE986574
TXN2026M0000151,ORDM0000151,MRC50878,TID89758,ONLINE,WALLET,RUPAY,HDFC,9409.18,INR,2026-02-02T08:11:20,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE247231
TXN2026M0000152,ORDM0000152,MRC81935,TID25752,ONLINE,CARD,RUPAY,HDFC,5835.62,INR,2026-02-04T14:47:22,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,0,TRACE140547
TXN2026M0000153,ORDM0000153,MRC80949,TID83614,POS,UPI,RUPAY,KOTAK,12717.11,INR,2026-02-01T10:41:17,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE371335
TXN2026M0000154,ORDM0000154,MRC91865,TID99603,POS,CARD,RUPAY,KOTAK,17136.39,INR,2026-02-03T22:22:08,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,0,TRACE874379
TXN2026M0000155,ORDM0000155,MRC21586,TID66959,ONLINE,UPI,VISA,AXIS,19569.95,INR,2026-02-03T02:48:39,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE187945
TXN2026M0000156,ORDM0000156,MRC24721,TID24740,POS,CARD,,KOTAK,14411.43,INR,2026-02-01T15:39:35,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE837135
TXN2026M0000157,ORDM0000157,MRC65791,TID65132,POS,WALLET,RUPAY,SBI,16552.54,INR,2026-02-04T08:26:45,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE680524
TXN2026M0000158,ORDM0000158,MRC95137,TID41180,ONLINE,UPI,RUPAY,AXIS,7272.79,INR,2026-02-01T10:28:02,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,2,TRACE860333
TXN2026M0000159,ORDM0000159,MRC26658,TID83440,POS,UPI,MASTERCARD,HDFC,13146.19,INR,2026-02-04T11:15:59,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE590857
TXN2026M0000160,ORDM0000160,MRC23764,TID86757,ONLINE,UPI,MASTERCARD,SBI,14599.51,INR,2026-02-04T16:12:17,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,1,TRACE554423
TXN2026M0000161,ORDM0000161,MRC13108,TID83610,POS,WALLET,,SBI,3155.17,INR,2026-02-03T08:28:20,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE443658
TXN2026M0000162,ORDM0000162,MRC75034,TID18468,POS,UPI,,ICICI,326.2,INR,2026-02-03T09:13:07,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE839815
TXN2026M0000163,ORDM0000163,MRC63012,TID55119,ONLINE,CARD,MASTERCARD,ICICI,11578.19,INR,2026-02-03T00:05:37,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE519633
TXN2026M0000164,ORDM0000164,MRC40829,TID42879,ONLINE,WALLET,,ICICI,6555.31,INR,2026-02-01T09:33:37,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE792159
TXN2026M0000165,ORDM0000165,MRC53844,TID82291,ONLINE,UPI,MASTERCARD,HDFC,4728.06,INR,2026-02-02T07:19:55,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE684370
TXN2026M0000166,ORDM0000166,MRC93734,TID28881,POS,WALLET,VISA,SBI,12026.51,INR,2026-02-02T12:24:46,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE124599
TXN2026M0000167,ORDM0000167,MRC10241,TID13767,POS,UPI,RUPAY,ICICI,13575.53,INR,2026-02-01T11:56:33,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE886505
TXN2026M0000168,ORDM0000168,MRC11755,TID45201,ONLINE,UPI,,SBI,17339.88,INR,2026-02-03T17:37:37,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE155535
TXN2026M0000169,ORDM0000169,MRC22770,TID66489,ONLINE,WALLET,,AXIS,8497.98,INR,2026-02-02T12:44:39,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE888648
TXN2026M0000170,ORDM0000170,MRC11932,TID45992,ONLINE,CARD,RUPAY,SBI,15630.0,INR,2026-02-03T14:17:13,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE541350
TXN2026M0000171,ORDM0000171,MRC56364,TID54800,ONLINE,CARD,MASTERCARD,AXIS,14334.98,INR,2026-02-03T21:38:30,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,0,TRACE645646
TXN2026M0000172,ORDM0000172,MRC83538,TID32291,ONLINE,CARD,VISA,SBI,8304.33,INR,2026-02-01T14:12:07,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE340917
TXN2026M0000173,ORDM0000173,MRC56348,TID14221,ONLINE,UPI,VISA,ICICI,17975.06,INR,2026-02-02T19:01:57,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE939536
TXN2026M0000174,ORDM0000174,MRC93719,TID49990,POS,CARD,RUPAY,SBI,9144.11,INR,2026-02-03T19:36:39,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE112756
TXN2026M0000175,ORDM0000175,MRC46549,TID58827,ONLINE,CARD,VISA,KOTAK,19375.5,INR,2026-02-03T18:50:37,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE427100
TXN2026M0000176,ORDM0000176,MRC76960,TID83564,POS,WALLET,MASTERCARD,SBI,3644.72,INR,2026-02-03T10:38:05,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE969386
TXN2026M0000177,ORDM0000177,MRC55632,TID16606,ONLINE,CARD,,ICICI,5281.13,INR,2026-02-02T14:23:05,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE746809
TXN2026M0000178,ORDM0000178,MRC62476,TID13805,POS,CARD,RUPAY,ICICI,3529.52,INR,2026-02-03T04:42:03,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE589941
TXN2026M0000179,ORDM0000179,MRC28283,TID84907,ONLINE,WALLET,RUPAY,SBI,6378.57,INR,2026-02-01T12:50:39,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,1,TRACE994268
TXN2026M0000180,ORDM0000180,MRC31414,TID35364,ONLINE,WALLET,RUPAY,AXIS,16962.48,INR,2026-02-04T12:22:56,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,0,TRACE589416
TXN2026M0000181,ORDM0000181,MRC19599,TID64516,POS,CARD,MASTERCARD,ICICI,18662.04,INR,2026-02-04T01:08:15,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE904180
TXN2026M0000182,ORDM0000182,MRC47779,TID18016,ONLINE,UPI,VISA,AXIS,3672.7,INR,2026-02-03T09:26:17,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE510117
TXN2026M0000183,ORDM0000183,MRC45207,TID11343,POS,UPI,,KOTAK,4329.8,INR,2026-02-03T08:40:04,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE767350
TXN2026M0000184,ORDM0000184,MRC79248,TID77346,ONLINE,CARD,VISA,HDFC,19830.94,INR,2026-02-02T10:01:22,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE426173
TXN2026M0000185,ORDM0000185,MRC33651,TID48212,ONLINE,UPI,MASTERCARD,ICICI,13631.04,INR,2026-02-02T10:50:57,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE572907
TXN2026M0000186,ORDM0000186,MRC83769,TID21543,ONLINE,UPI,VISA,AXIS,2016.62,INR,2026-02-02T02:52:00,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE247291
TXN2026M0000187,ORDM0000187,MRC65913,TID36716,ONLINE,CARD,,HDFC,17809.38,INR,2026-02-02T04:07:22,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE198626
TXN2026M0000188,ORDM0000188,MRC11144,TID25127,ONLINE,UPI,VISA,KOTAK,15078.48,INR,2026-02-01T18:25:26,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE199047
TXN2026M0000189,ORDM0000189,MRC20191,TID40339,POS,CARD,,HDFC,9474.48,INR,2026-02-02T23:45:46,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,0,TRACE988319
TXN2026M0000190,ORDM0000190,MRC86870,TID30331,ONLINE,WALLET,VISA,KOTAK,492.97,INR,2026-02-03T18:12:55,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE870386
TXN2026M0000191,ORDM0000191,MRC17028,TID70294,ONLINE,UPI,VISA,AXIS,16980.3,INR,2026-02-01T20:50:18,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,1,TRACE933575
TXN2026M0000192,ORDM0000192,MRC45377,TID21696,ONLINE,UPI,VISA,SBI,16141.13,INR,2026-02-03T01:21:03,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE757857
TXN2026M0000193,ORDM0000193,MRC52104,TID75674,ONLINE,CARD,RUPAY,KOTAK,8241.5,INR,2026-02-02T07:23:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE507540
TXN2026M0000194,ORDM0000194,MRC67679,TID71562,POS,UPI,RUPAY,AXIS,11848.14,INR,2026-02-04T08:22:59,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE771465
TXN2026M0000195,ORDM0000195,MRC37485,TID11672,ONLINE,UPI,,SBI,4724.83,INR,2026-02-03T12:43:10,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE567493
TXN2026M0000196,ORDM0000196,MRC66061,TID35773,POS,CARD,RUPAY,AXIS,15353.78,INR,2026-02-02T03:04:56,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE365456
TXN2026M0000197,ORDM0000197,MRC97777,TID70805,POS,CARD,MASTERCARD,HDFC,18193.7,INR,2026-02-02T06:29:41,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,2,TRACE640519
TXN2026M0000198,ORDM0000198,MRC40846,TID98679,POS,WALLET,RUPAY,ICICI,15161.13,INR,2026-02-04T12:54:54,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE568514
TXN2026M0000199,ORDM0000199,MRC17670,TID81164,ONLINE,WALLET,MASTERCARD,HDFC,2805.52,INR,2026-02-03T01:35:09,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,2,TRACE574377
TXN2026M0000200,ORDM0000200,MRC84841,TID33446,ONLINE,CARD,MASTERCARD,HDFC,8821.66,INR,2026-02-02T23:52:38,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE137938
TXN2026M0000201,ORDM0000201,MRC54346,TID29492,ONLINE,WALLET,VISA,KOTAK,7852.65,INR,2026-02-03T06:40:40,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE710417
TXN2026M0000202,ORDM0000202,MRC14900,TID91975,POS,WALLET,VISA,HDFC,14995.45,INR,2026-02-01T11:41:45,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE112196
TXN2026M0000203,ORDM0000203,MRC53300,TID66532,POS,UPI,RUPAY,SBI,14425.75,INR,2026-02-04T12:55:34,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE675966
TXN2026M0000204,ORDM0000204,MRC76820,TID32953,POS,WALLET,,HDFC,7655.47,INR,2026-02-03T17:25:39,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE389331
TXN2026M0000205,ORDM0000205,MRC39813,TID87383,POS,WALLET,RUPAY,AXIS,9547.15,INR,2026-02-01T17:33:24,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE803144
TXN2026M0000206,ORDM0000206,MRC81471,TID52319,POS,UPI,VISA,HDFC,18852.42,INR,2026-02-03T07:22:29,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE219390
TXN2026M0000207,ORDM0000207,MRC37508,TID43383,POS,CARD,,HDFC,13031.91,INR,2026-02-01T11:36:25,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE794072
TXN2026M0000208,ORDM0000208,MRC88661,TID80527,ONLINE,WALLET,VISA,AXIS,7907.36,INR,2026-02-01T19:25:49,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE239511
TXN2026M0000209,ORDM0000209,MRC23501,TID32329,ONLINE,UPI,RUPAY,ICICI,12913.37,INR,2026-02-03T04:14:21,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE810519
TXN2026M0000210,ORDM0000210,MRC82905,TID68769,POS,UPI,RUPAY,ICICI,12663.58,INR,2026-02-02T14:59:34,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE959619
TXN2026M0000211,ORDM0000211,MRC76095,TID99369,POS,WALLET,VISA,KOTAK,9075.43,INR,2026-02-01T15:44:31,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE744017
TXN2026M0000212,ORDM0000212,MRC22427,TID58371,ONLINE,UPI,RUPAY,AXIS,530.3,INR,2026-02-01T14:09:23,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,2,TRACE773635
TXN2026M0000213,ORDM0000213,MRC79950,TID54232,ONLINE,UPI,,KOTAK,2114.01,INR,2026-02-04T03:04:20,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,1,TRACE639110
TXN2026M0000214,ORDM0000214,MRC73909,TID48127,POS,CARD,,HDFC,17683.54,INR,2026-02-03T01:06:02,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE990783
TXN2026M0000215,ORDM0000215,MRC87938,TID52280,POS,WALLET,MASTERCARD,KOTAK,16615.66,INR,2026-02-02T19:51:45,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,0,TRACE618078
TXN2026M0000216,ORDM0000216,MRC90039,TID87182,POS,CARD,RUPAY,AXIS,6556.11,INR,2026-02-02T02:45:22,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE711138
TXN2026M0000217,ORDM0000217,MRC43957,TID22424,ONLINE,UPI,MASTERCARD,SBI,3760.82,INR,2026-02-03T05:10:24,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,2,TRACE228161
TXN2026M0000218,ORDM0000218,MRC24753,TID12642,POS,WALLET,MASTERCARD,HDFC,13869.52,INR,2026-02-03T00:50:50,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,0,TRACE215130
TXN2026M0000219,ORDM0000219,MRC93999,TID66943,POS,CARD,VISA,SBI,18925.32,INR,2026-02-04T16:06:09,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE366417
TXN2026M0000220,ORDM0000220,MRC75611,TID92850,POS,CARD,RUPAY,HDFC,9643.87,INR,2026-02-04T14:47:07,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,2,TRACE891343
TXN2026M0000221,ORDM0000221,MRC21878,TID86204,POS,CARD,VISA,HDFC,8808.96,INR,2026-02-03T18:47:59,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE698710
TXN2026M0000222,ORDM0000222,MRC18926,TID61886,POS,WALLET,,KOTAK,13041.21,INR,2026-02-03T14:01:34,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE333346
TXN2026M0000223,ORDM0000223,MRC47445,TID69302,POS,CARD,RUPAY,AXIS,12267.08,INR,2026-02-04T19:45:57,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE468609
TXN2026M0000224,ORDM0000224,MRC37748,TID35912,ONLINE,CARD,,HDFC,18461.95,INR,2026-02-02T11:41:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE361435
TXN2026M0000225,ORDM0000225,MRC65102,TID26176,ONLINE,UPI,,AXIS,19537.78,INR,2026-02-01T23:30:16,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE627092
TXN2026M0000226,ORDM0000226,MRC21592,TID43856,POS,CARD,VISA,KOTAK,14497.65,INR,2026-02-02T02:21:25,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE387914
TXN2026M0000227,ORDM0000227,MRC95593,TID77350,POS,UPI,,HDFC,16814.88,INR,2026-02-02T15:59:31,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE906990
TXN2026M0000228,ORDM0000228,MRC42042,TID92913,ONLINE,CARD,RUPAY,AXIS,15105.9,INR,2026-02-03T05:32:25,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,0,TRACE766528
TXN2026M0000229,ORDM0000229,MRC63775,TID35358,POS,UPI,VISA,KOTAK,19042.57,INR,2026-02-04T13:19:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE497514
TXN2026M0000230,ORDM0000230,MRC52452,TID33178,ONLINE,CARD,VISA,AXIS,19834.42,INR,2026-02-04T10:20:09,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,1,TRACE876725
TXN2026M0000231,ORDM0000231,MRC34380,TID75687,ONLINE,WALLET,MASTERCARD,ICICI,578.74,INR,2026-02-03T17:13:22,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE234662
TXN2026M0000232,ORDM0000232,MRC82212,TID75728,ONLINE,WALLET,,ICICI,17612.78,INR,2026-02-03T03:07:10,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE694196
TXN2026M0000233,ORDM0000233,MRC78086,TID78997,POS,CARD,RUPAY,KOTAK,8126.8,INR,2026-02-03T18:43:31,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE491977
TXN2026M0000234,ORDM0000234,MRC62379,TID49333,ONLINE,WALLET,RUPAY,AXIS,11457.44,INR,2026-02-04T02:15:33,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE267175
TXN2026M0000235,ORDM0000235,MRC84985,TID44427,ONLINE,UPI,VISA,SBI,2098.35,INR,2026-02-04T10:29:50,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE662365
TXN2026M0000236,ORDM0000236,MRC93944,TID92812,POS,CARD,VISA,ICICI,10443.41,INR,2026-02-02T13:21:28,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE395230
